Ngày,Mã tỉnh,Tên tỉnh,Mã phường,Tên phường,Tổng chi phí bảo hiểm,Tổng chi phí thuốc,Tổng chi phí thuốc BHYT
24/07/2025,75,Đồng Nai,25996,Phường Tân Phong,88502470.84,0.0,0.0
24/07/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,0.0
24/07/2025,75,Đồng Nai,26050,Phường An Bình,11579288.0,0.0,0.0
24/07/2025,75,Đồng Nai,26056,Phường Long Bình Tân,712088388.0,0.0,0.0
24/07/2025,75,Đồng Nai,26068,Phường Hóa An,35884398.0,0.0,0.0
24/07/2025,75,Đồng Nai,26095,Phường Suối Tre,864149270.3,0.0,0.0
24/07/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,148736997.0,0.0,0.0
24/07/2025,75,Đồng Nai,26188,Xã Thạnh Phú,5738240.0,0.0,0.0
24/07/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,274152392.5,0.0,0.0
24/07/2025,75,Đồng Nai,26272,Xã Hố Nai 3,92856313.0,0.0,0.0
24/07/2025,75,Đồng Nai,26296,Xã An Viễn,43070874.0,0.0,0.0
24/07/2025,75,Đồng Nai,26317,Xã Hưng Lộc,29841105.98,0.0,0.0
24/07/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,43189955.0,0.0,0.0
24/07/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,7013660.0,0.0,0.0
24/07/2025,75,Đồng Nai,26362,Xã Sông Ray,36959569.0,0.0,0.0
24/07/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,307401850.4,0.0,0.0
24/07/2025,75,Đồng Nai,26374,Phường Tam Phước,14501577.0,0.0,0.0
24/07/2025,75,Đồng Nai,26377,Phường Phước Tân,12237264.0,0.0,0.0
24/07/2025,75,Đồng Nai,26416,Xã Phước Bình,38132948.0,0.0,0.0
24/07/2025,75,Đồng Nai,26452,Xã Suối Cát,79845339.35,0.0,0.0
24/07/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,2809710.0,0.0,0.0
24/07/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,15590120.0,0.0,0.0
24/08/2025,75,Đồng Nai,25996,Phường Tân Phong,15697330.0,0.0,0.0
24/08/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,0.0
24/08/2025,75,Đồng Nai,26050,Phường An Bình,3005276.0,0.0,0.0
24/08/2025,75,Đồng Nai,26056,Phường Long Bình Tân,96851578.0,0.0,0.0
24/08/2025,75,Đồng Nai,26095,Phường Suối Tre,489226835.44,0.0,0.0
24/08/2025,75,Đồng Nai,26188,Xã Thạnh Phú,32718517.0,0.0,0.0
24/08/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,211781936.88,0.0,0.0
24/08/2025,75,Đồng Nai,26272,Xã Hố Nai 3,175612508.0,0.0,0.0
24/08/2025,75,Đồng Nai,26296,Xã An Viễn,13666281.0,0.0,0.0
24/08/2025,75,Đồng Nai,26362,Xã Sông Ray,8157223.0,0.0,0.0
24/08/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,153918693.8,0.0,0.0
24/08/2025,75,Đồng Nai,26389,Xã Long Đức,6600170.0,0.0,0.0
24/08/2025,75,Đồng Nai,26416,Xã Phước Bình,5389900.0,0.0,0.0
24/08/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,91061441.0,0.0,0.0
24/08/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,18868303.0,0.0,0.0
24/12/2024,75,Đồng Nai,26341,Thị Trấn Long Giao,0.0,0.0,0.0
24/12/2024,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0
25/01/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,0.0
25/01/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,0.0,0.0,0.0
25/02/2025,75,Đồng Nai,25993,Phường Trảng Dài,0.0,0.0,0.0
25/02/2025,75,Đồng Nai,26026,Phường Tân Mai,0.0,0.0,0.0
25/02/2025,75,Đồng Nai,26080,Phường Xuân An,0.0,0.0,0.0
25/02/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,0.0
25/02/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,0.0,0.0,0.0
25/02/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0
25/03/2019,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,0.0
25/03/2025,75,Đồng Nai,25996,Phường Tân Phong,0.0,0.0,0.0
25/03/2025,75,Đồng Nai,26026,Phường Tân Mai,0.0,0.0,0.0
25/03/2025,75,Đồng Nai,26095,Phường Suối Tre,0.0,0.0,0.0
25/03/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,0.0,0.0,0.0
25/03/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,0.0
25/03/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,0.0
25/03/2025,75,Đồng Nai,26254,Xã Cây Gáo,0.0,0.0,0.0
25/03/2025,75,Đồng Nai,26272,Xã Hố Nai 3,0.0,0.0,0.0
25/03/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,0.0,0.0,0.0
25/03/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0
25/04/2025,75,Đồng Nai,25993,Phường Trảng Dài,0.0,0.0,0.0
25/04/2025,75,Đồng Nai,25996,Phường Tân Phong,0.0,0.0,0.0
25/04/2025,75,Đồng Nai,25999,Phường Tân Biên,0.0,0.0,0.0
25/04/2025,75,Đồng Nai,26017,Phường Tam Hiệp,0.0,0.0,0.0
25/04/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,0.0
25/04/2025,75,Đồng Nai,26068,Phường Hóa An,0.0,0.0,0.0
25/04/2025,75,Đồng Nai,26095,Phường Suối Tre,0.0,0.0,0.0
25/04/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,0.0,0.0,0.0
25/04/2025,75,Đồng Nai,26188,Xã Thạnh Phú,0.0,0.0,0.0
25/04/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,0.0
25/04/2025,75,Đồng Nai,26272,Xã Hố Nai 3,0.0,0.0,0.0
25/04/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,0.0,0.0,0.0
25/04/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,0.0,0.0,0.0
25/04/2025,75,Đồng Nai,26362,Xã Sông Ray,0.0,0.0,0.0
25/04/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,0.0,0.0,0.0
25/04/2025,75,Đồng Nai,26377,Phường Phước Tân,0.0,0.0,0.0
25/04/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0
25/04/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,0.0,0.0,0.0
25/05/2025,75,Đồng Nai,25996,Phường Tân Phong,0.0,0.0,0.0
25/05/2025,75,Đồng Nai,25999,Phường Tân Biên,0.0,0.0,0.0
25/05/2025,75,Đồng Nai,26017,Phường Tam Hiệp,0.0,0.0,0.0
25/05/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,0.0
25/05/2025,75,Đồng Nai,26056,Phường Long Bình Tân,70565204.0,0.0,0.0
25/05/2025,75,Đồng Nai,26068,Phường Hóa An,0.0,0.0,0.0
25/05/2025,75,Đồng Nai,26095,Phường Suối Tre,0.0,0.0,0.0
25/05/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,0.0,0.0,0.0
25/05/2025,75,Đồng Nai,26188,Xã Thạnh Phú,0.0,0.0,0.0
25/05/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,0.0
25/05/2025,75,Đồng Nai,26272,Xã Hố Nai 3,0.0,0.0,0.0
25/05/2025,75,Đồng Nai,26296,Xã An Viễn,0.0,0.0,0.0
25/05/2025,75,Đồng Nai,26299,Xã Gia Tân 1,0.0,0.0,0.0
25/05/2025,75,Đồng Nai,26311,Xã Quang Trung,0.0,0.0,0.0
25/05/2025,75,Đồng Nai,26317,Xã Hưng Lộc,0.0,0.0,0.0
25/05/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,9356682.0,0.0,0.0
25/05/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,0.0,0.0,0.0
25/05/2025,75,Đồng Nai,26374,Phường Tam Phước,0.0,0.0,0.0
25/05/2025,75,Đồng Nai,26377,Phường Phước Tân,17832684.0,0.0,0.0
25/05/2025,75,Đồng Nai,26416,Xã Phước Bình,0.0,0.0,0.0
25/05/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0
25/05/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,971400.0,0.0,0.0
25/05/2025,75,Đồng Nai,26485,Xã Phú Hội,0.0,0.0,0.0
25/05/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,0.0,0.0,0.0
25/06/2024,75,Đồng Nai,26035,Phường Tam Hòa,0.0,0.0,0.0
25/06/2025,75,Đồng Nai,25996,Phường Tân Phong,26064374.45,0.0,0.0
25/06/2025,75,Đồng Nai,26002,Phường Hố Nai,18702935.0,0.0,0.0
25/06/2025,75,Đồng Nai,26017,Phường Tam Hiệp,20306311.0,0.0,0.0
25/06/2025,75,Đồng Nai,26020,Phường Long Bình,1794026.0,0.0,0.0
25/06/2025,75,Đồng Nai,26029,Phường Thống Nhất,163481525.29,0.0,0.0
25/06/2025,75,Đồng Nai,26050,Phường An Bình,14304768.0,0.0,0.0
25/06/2025,75,Đồng Nai,26056,Phường Long Bình Tân,253026568.0,0.0,0.0
25/06/2025,75,Đồng Nai,26068,Phường Hóa An,73073403.0,0.0,0.0
25/06/2025,75,Đồng Nai,26095,Phường Suối Tre,640644164.8,0.0,0.0
25/06/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,49399696.0,0.0,0.0
25/06/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,536698521.6,0.0,0.0
25/06/2025,75,Đồng Nai,26272,Xã Hố Nai 3,136593080.0,0.0,0.0
25/06/2025,75,Đồng Nai,26296,Xã An Viễn,38064708.0,0.0,0.0
25/06/2025,75,Đồng Nai,26299,Xã Gia Tân 1,27009022.0,0.0,0.0
25/06/2025,75,Đồng Nai,26311,Xã Quang Trung,40432495.0,0.0,0.0
25/06/2025,75,Đồng Nai,26317,Xã Hưng Lộc,29330709.0,0.0,0.0
25/06/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,110744135.0,0.0,0.0
25/06/2025,75,Đồng Nai,26362,Xã Sông Ray,21303601.0,0.0,0.0
25/06/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,261698114.0,0.0,0.0
25/06/2025,75,Đồng Nai,26374,Phường Tam Phước,19938690.0,0.0,0.0
25/06/2025,75,Đồng Nai,26377,Phường Phước Tân,43688822.0,0.0,0.0
25/06/2025,75,Đồng Nai,26416,Xã Phước Bình,17531924.0,0.0,0.0
25/06/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,96376106.0,0.0,0.0
25/06/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,22658724.0,0.0,0.0
25/07/2025,75,Đồng Nai,25993,Phường Trảng Dài,16765913.0,0.0,0.0
25/07/2025,75,Đồng Nai,25996,Phường Tân Phong,60266449.16,0.0,0.0
25/07/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,0.0
25/07/2025,75,Đồng Nai,26056,Phường Long Bình Tân,565815277.0,0.0,0.0
25/07/2025,75,Đồng Nai,26068,Phường Hóa An,26916231.0,0.0,0.0
25/07/2025,75,Đồng Nai,26095,Phường Suối Tre,584926938.0,0.0,0.0
25/07/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,111419285.0,0.0,0.0
25/07/2025,75,Đồng Nai,26188,Xã Thạnh Phú,14722590.0,0.0,0.0
25/07/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,296272124.9,0.0,0.0
25/07/2025,75,Đồng Nai,26272,Xã Hố Nai 3,24194013.0,0.0,0.0
25/07/2025,75,Đồng Nai,26296,Xã An Viễn,47766443.0,0.0,0.0
25/07/2025,75,Đồng Nai,26317,Xã Hưng Lộc,13317358.0,0.0,0.0
25/07/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,35852579.0,0.0,0.0
25/07/2025,75,Đồng Nai,26362,Xã Sông Ray,15299946.0,0.0,0.0
25/07/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,272111272.2,0.0,0.0
25/07/2025,75,Đồng Nai,26377,Phường Phước Tân,18862820.0,0.0,0.0
25/07/2025,75,Đồng Nai,26416,Xã Phước Bình,10645372.0,0.0,0.0
25/07/2025,75,Đồng Nai,26452,Xã Suối Cát,60319826.1,0.0,0.0
25/07/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,1203750.0,0.0,0.0
25/07/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,29962255.0,0.0,0.0
25/08/2025,75,Đồng Nai,25993,Phường Trảng Dài,16944279.0,0.0,0.0
25/08/2025,75,Đồng Nai,25996,Phường Tân Phong,123867222.94,0.0,0.0
25/08/2025,75,Đồng Nai,26017,Phường Tam Hiệp,25489916.96,0.0,0.0
25/08/2025,75,Đồng Nai,26029,Phường Thống Nhất,28455004.54,0.0,0.0
25/08/2025,75,Đồng Nai,26056,Phường Long Bình Tân,158997059.0,0.0,0.0
25/08/2025,75,Đồng Nai,26068,Phường Hóa An,55631844.0,0.0,0.0
25/08/2025,75,Đồng Nai,26095,Phường Suối Tre,939597015.2,0.0,0.0
25/08/2025,75,Đồng Nai,26188,Xã Thạnh Phú,59582369.0,0.0,0.0
25/08/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,585223318.0,0.0,0.0
25/08/2025,75,Đồng Nai,26272,Xã Hố Nai 3,249514847.0,0.0,0.0
25/08/2025,75,Đồng Nai,26296,Xã An Viễn,21355331.0,0.0,0.0
25/08/2025,75,Đồng Nai,26311,Xã Quang Trung,70683119.0,0.0,0.0
25/08/2025,75,Đồng Nai,26317,Xã Hưng Lộc,44098288.0,0.0,0.0
25/08/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,226200.0,0.0,0.0
25/08/2025,75,Đồng Nai,26362,Xã Sông Ray,15904867.0,0.0,0.0
25/08/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,346778601.4,0.0,0.0
25/08/2025,75,Đồng Nai,26389,Xã Long Đức,21122900.0,0.0,0.0
25/08/2025,75,Đồng Nai,26416,Xã Phước Bình,30058083.0,0.0,0.0
25/08/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,119055452.0,0.0,0.0
25/08/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,19648637.0,0.0,0.0
25/11/2024,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,0.0
25/12/2024,75,Đồng Nai,26341,Thị Trấn Long Giao,0.0,0.0,0.0
25/12/2024,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0
26/01/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,0.0
26/01/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,0.0,0.0,0.0
26/01/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0
26/02/2025,75,Đồng Nai,25993,Phường Trảng Dài,0.0,0.0,0.0
26/02/2025,75,Đồng Nai,26026,Phường Tân Mai,0.0,0.0,0.0
26/02/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,0.0
26/02/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,0.0,0.0,0.0
26/02/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0
26/03/2019,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,0.0
26/03/2025,75,Đồng Nai,25996,Phường Tân Phong,0.0,0.0,0.0
26/03/2025,75,Đồng Nai,26026,Phường Tân Mai,0.0,0.0,0.0
26/03/2025,75,Đồng Nai,26080,Phường Xuân An,0.0,0.0,0.0
26/03/2025,75,Đồng Nai,26095,Phường Suối Tre,0.0,0.0,0.0
26/03/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,0.0,0.0,0.0
26/03/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,0.0
26/03/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,0.0
26/03/2025,75,Đồng Nai,26272,Xã Hố Nai 3,0.0,0.0,0.0
26/03/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,0.0,0.0,0.0
26/03/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,0.0,0.0,0.0
26/03/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0
26/04/2025,75,Đồng Nai,25996,Phường Tân Phong,0.0,0.0,0.0
26/04/2025,75,Đồng Nai,25999,Phường Tân Biên,0.0,0.0,0.0
26/04/2025,75,Đồng Nai,26017,Phường Tam Hiệp,0.0,0.0,0.0
26/04/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,0.0
26/04/2025,75,Đồng Nai,26056,Phường Long Bình Tân,56565460.0,0.0,0.0
26/04/2025,75,Đồng Nai,26068,Phường Hóa An,0.0,0.0,0.0
26/04/2025,75,Đồng Nai,26095,Phường Suối Tre,0.0,0.0,0.0
26/04/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,0.0,0.0,0.0
26/04/2025,75,Đồng Nai,26188,Xã Thạnh Phú,0.0,0.0,0.0
26/04/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,0.0
26/04/2025,75,Đồng Nai,26272,Xã Hố Nai 3,0.0,0.0,0.0
26/04/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,0.0,0.0,0.0
26/04/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,0.0,0.0,0.0
26/04/2025,75,Đồng Nai,26362,Xã Sông Ray,0.0,0.0,0.0
26/04/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,0.0,0.0,0.0
26/04/2025,75,Đồng Nai,26377,Phường Phước Tân,0.0,0.0,0.0
26/04/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0
26/04/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,0.0,0.0,0.0
26/04/2025,75,Đồng Nai,26470,Xã Phước Thiền,0.0,0.0,0.0
26/04/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,0.0,0.0,0.0
26/05/2025,75,Đồng Nai,25996,Phường Tân Phong,165754275.24,0.0,0.0
26/05/2025,75,Đồng Nai,25999,Phường Tân Biên,0.0,0.0,0.0
26/05/2025,75,Đồng Nai,26017,Phường Tam Hiệp,0.0,0.0,0.0
26/05/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,0.0
26/05/2025,75,Đồng Nai,26050,Phường An Bình,0.0,0.0,0.0
26/05/2025,75,Đồng Nai,26056,Phường Long Bình Tân,0.0,0.0,0.0
26/05/2025,75,Đồng Nai,26068,Phường Hóa An,0.0,0.0,0.0
26/05/2025,75,Đồng Nai,26095,Phường Suối Tre,3530415.0,0.0,0.0
26/05/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,0.0,0.0,0.0
26/05/2025,75,Đồng Nai,26188,Xã Thạnh Phú,0.0,0.0,0.0
26/05/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,0.0
26/05/2025,75,Đồng Nai,26272,Xã Hố Nai 3,0.0,0.0,0.0
26/05/2025,75,Đồng Nai,26296,Xã An Viễn,0.0,0.0,0.0
26/05/2025,75,Đồng Nai,26299,Xã Gia Tân 1,0.0,0.0,0.0
26/05/2025,75,Đồng Nai,26317,Xã Hưng Lộc,0.0,0.0,0.0
26/05/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,38705046.0,0.0,0.0
26/05/2025,75,Đồng Nai,26362,Xã Sông Ray,0.0,0.0,0.0
26/05/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,5169024.0,0.0,0.0
26/05/2025,75,Đồng Nai,26374,Phường Tam Phước,0.0,0.0,0.0
26/05/2025,75,Đồng Nai,26377,Phường Phước Tân,62401085.0,0.0,0.0
26/05/2025,75,Đồng Nai,26416,Xã Phước Bình,0.0,0.0,0.0
26/05/2025,75,Đồng Nai,26440,Xã Xuân Trường,0.0,0.0,0.0
26/05/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0
26/05/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,0.0,0.0,0.0
26/05/2025,75,Đồng Nai,26485,Xã Phú Hội,0.0,0.0,0.0
26/05/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,0.0,0.0,0.0
26/06/2024,75,Đồng Nai,26035,Phường Tam Hòa,0.0,0.0,0.0
26/06/2025,75,Đồng Nai,25996,Phường Tân Phong,51907422.74,0.0,0.0
26/06/2025,75,Đồng Nai,26002,Phường Hố Nai,6235798.0,0.0,0.0
26/06/2025,75,Đồng Nai,26017,Phường Tam Hiệp,18788020.0,0.0,0.0
26/06/2025,75,Đồng Nai,26020,Phường Long Bình,1155730.0,0.0,0.0
26/06/2025,75,Đồng Nai,26029,Phường Thống Nhất,89060337.07,0.0,0.0
26/06/2025,75,Đồng Nai,26035,Phường Tam Hòa,124380.0,0.0,0.0
26/06/2025,75,Đồng Nai,26050,Phường An Bình,14769106.0,0.0,0.0
26/06/2025,75,Đồng Nai,26056,Phường Long Bình Tân,197980926.0,0.0,0.0
26/06/2025,75,Đồng Nai,26068,Phường Hóa An,53465642.0,0.0,0.0
26/06/2025,75,Đồng Nai,26095,Phường Suối Tre,742846798.3,0.0,0.0
26/06/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,34071491.0,0.0,0.0
26/06/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,341257435.36,0.0,0.0
26/06/2025,75,Đồng Nai,26272,Xã Hố Nai 3,51907058.0,0.0,0.0
26/06/2025,75,Đồng Nai,26275,Xã Tây Hoà,3146998.0,0.0,0.0
26/06/2025,75,Đồng Nai,26296,Xã An Viễn,23679005.0,0.0,0.0
26/06/2025,75,Đồng Nai,26299,Xã Gia Tân 1,8682969.0,0.0,0.0
26/06/2025,75,Đồng Nai,26311,Xã Quang Trung,47418893.0,0.0,0.0
26/06/2025,75,Đồng Nai,26317,Xã Hưng Lộc,26884146.0,0.0,0.0
26/06/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,123184737.0,0.0,0.0
26/06/2025,75,Đồng Nai,26362,Xã Sông Ray,32688969.0,0.0,0.0
26/06/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,121942000.4,0.0,0.0
26/06/2025,75,Đồng Nai,26374,Phường Tam Phước,16745250.0,0.0,0.0
26/06/2025,75,Đồng Nai,26377,Phường Phước Tân,79219046.0,0.0,0.0
26/06/2025,75,Đồng Nai,26416,Xã Phước Bình,17436752.0,0.0,0.0
26/06/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,99196867.0,0.0,0.0
26/06/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,18710549.0,0.0,0.0
26/07/2025,75,Đồng Nai,25996,Phường Tân Phong,133616333.0,0.0,0.0
26/07/2025,75,Đồng Nai,26017,Phường Tam Hiệp,3641500.0,0.0,0.0
26/07/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,0.0
26/07/2025,75,Đồng Nai,26050,Phường An Bình,5582225.0,0.0,0.0
26/07/2025,75,Đồng Nai,26056,Phường Long Bình Tân,416360648.5,0.0,0.0
26/07/2025,75,Đồng Nai,26068,Phường Hóa An,36494796.0,0.0,0.0
26/07/2025,75,Đồng Nai,26095,Phường Suối Tre,386981503.6,0.0,0.0
26/07/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,40190098.0,0.0,0.0
26/07/2025,75,Đồng Nai,26188,Xã Thạnh Phú,15849823.0,0.0,0.0
26/07/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,175335706774.32,0.0,0.0
26/07/2025,75,Đồng Nai,26272,Xã Hố Nai 3,38152289.0,0.0,0.0
26/07/2025,75,Đồng Nai,26296,Xã An Viễn,41057608.0,0.0,0.0
26/07/2025,75,Đồng Nai,26311,Xã Quang Trung,3046628.0,0.0,0.0
26/07/2025,75,Đồng Nai,26317,Xã Hưng Lộc,33962702.0,0.0,0.0
26/07/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,17304560.0,0.0,0.0
26/07/2025,75,Đồng Nai,26362,Xã Sông Ray,17673809.0,0.0,0.0
26/07/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,158626935.0,0.0,0.0
26/07/2025,75,Đồng Nai,26374,Phường Tam Phước,17978121.0,0.0,0.0
26/07/2025,75,Đồng Nai,26416,Xã Phước Bình,25875085.0,0.0,0.0
26/07/2025,75,Đồng Nai,26452,Xã Suối Cát,22761008.4,0.0,0.0
26/07/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,1577480.0,0.0,0.0
26/07/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,29035593.0,0.0,0.0
26/08/2025,75,Đồng Nai,25993,Phường Trảng Dài,20505517.0,0.0,0.0
26/08/2025,75,Đồng Nai,25996,Phường Tân Phong,42853442.86,0.0,0.0
26/08/2025,75,Đồng Nai,26017,Phường Tam Hiệp,16466353.0,0.0,0.0
26/08/2025,75,Đồng Nai,26029,Phường Thống Nhất,146418113.52,0.0,0.0
26/08/2025,75,Đồng Nai,26056,Phường Long Bình Tân,156771179.0,0.0,0.0
26/08/2025,75,Đồng Nai,26068,Phường Hóa An,35868229.0,0.0,0.0
26/08/2025,75,Đồng Nai,26095,Phường Suối Tre,875197097.0,0.0,0.0
26/08/2025,75,Đồng Nai,26188,Xã Thạnh Phú,46492004.0,0.0,0.0
26/08/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,421007500.2,0.0,0.0
26/08/2025,75,Đồng Nai,26272,Xã Hố Nai 3,171352347.0,0.0,0.0
26/08/2025,75,Đồng Nai,26296,Xã An Viễn,10329770.0,0.0,0.0
26/08/2025,75,Đồng Nai,26311,Xã Quang Trung,60007428.0,0.0,0.0
26/08/2025,75,Đồng Nai,26362,Xã Sông Ray,33251319.0,0.0,0.0
26/08/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,150401446.6,0.0,0.0
26/08/2025,75,Đồng Nai,26389,Xã Long Đức,8054654.0,0.0,0.0
26/08/2025,75,Đồng Nai,26416,Xã Phước Bình,17716144.0,0.0,0.0
26/08/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,244692808.0,0.0,0.0
26/08/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,21723475.0,0.0,0.0
26/12/2023,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,0.0
26/12/2024,75,Đồng Nai,26341,Thị Trấn Long Giao,0.0,0.0,0.0
26/12/2024,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0
27/01/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,0.0
27/01/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,0.0,0.0,0.0
27/01/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0
27/02/2025,75,Đồng Nai,25993,Phường Trảng Dài,0.0,0.0,0.0
27/02/2025,75,Đồng Nai,26026,Phường Tân Mai,0.0,0.0,0.0
27/02/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,0.0
27/02/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,0.0,0.0,0.0
27/02/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,0.0
