Ngày,Mã tỉnh,Tên tỉnh,Mã phường,Tên phường,Số ca chuyển tuyến,Số ca vượt tuyến,Lượt điều trị,Lượt tái khám,Lượt KCB BHYT,Số ca mắc mới
23/07/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,0.0,0.0,548.0,0.0,548.0,0.0
23/07/2025,75,Đồng Nai,26374,Phường Tam Phước,0.0,0.0,2.0,0.0,2.0,0.0
23/07/2025,75,Đồng Nai,26377,Phường Phước Tân,0.0,0.0,46.0,0.0,46.0,0.0
23/07/2025,75,Đồng Nai,26416,Xã Phước Bình,0.0,0.0,83.0,0.0,83.0,0.0
23/07/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,28.0,1.0,28.0,0.0
23/07/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,0.0,0.0,1.0,0.0,1.0,0.0
23/07/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,0.0,0.0,70.0,0.0,70.0,0.0
23/08/2025,75,Đồng Nai,25996,Phường Tân Phong,0.0,0.0,20.0,0.0,19.0,0.0
23/08/2025,75,Đồng Nai,26017,Phường Tam Hiệp,0.0,0.0,3.0,0.0,3.0,0.0
23/08/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,10.0,0.0,10.0,0.0
23/08/2025,75,Đồng Nai,26050,Phường An Bình,0.0,0.0,32.0,0.0,32.0,0.0
23/08/2025,75,Đồng Nai,26056,Phường Long Bình Tân,0.0,0.0,880.0,0.0,880.0,0.0
23/08/2025,75,Đồng Nai,26068,Phường Hóa An,0.0,0.0,161.0,0.0,161.0,0.0
23/08/2025,75,Đồng Nai,26095,Phường Suối Tre,0.0,0.0,172.0,0.0,172.0,0.0
23/08/2025,75,Đồng Nai,26188,Xã Thạnh Phú,0.0,0.0,90.0,0.0,90.0,0.0
23/08/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,229.0,0.0,229.0,0.0
23/08/2025,75,Đồng Nai,26272,Xã Hố Nai 3,0.0,0.0,812.0,0.0,812.0,0.0
23/08/2025,75,Đồng Nai,26296,Xã An Viễn,0.0,0.0,1.0,0.0,1.0,0.0
23/08/2025,75,Đồng Nai,26311,Xã Quang Trung,0.0,0.0,121.0,0.0,121.0,0.0
23/08/2025,75,Đồng Nai,26317,Xã Hưng Lộc,0.0,0.0,63.0,0.0,63.0,0.0
23/08/2025,75,Đồng Nai,26362,Xã Sông Ray,0.0,0.0,91.0,0.0,91.0,0.0
23/08/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,0.0,0.0,108.0,0.0,108.0,0.0
23/08/2025,75,Đồng Nai,26389,Xã Long Đức,0.0,0.0,38.0,0.0,38.0,0.0
23/08/2025,75,Đồng Nai,26416,Xã Phước Bình,0.0,0.0,99.0,0.0,99.0,0.0
23/08/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0,2.0,0.0,0.0
23/08/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,0.0,0.0,331.0,0.0,331.0,0.0
23/08/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,0.0,0.0,76.0,0.0,76.0,0.0
23/09/2025,75,Đồng Nai,25993,Phường Trảng Dài,0.0,0.0,0.0,66.0,0.0,0.0
23/12/2024,75,Đồng Nai,26341,Thị Trấn Long Giao,0.0,0.0,1.0,0.0,1.0,1.0
23/12/2024,75,Đồng Nai,26377,Phường Phước Tân,0.0,0.0,1.0,0.0,1.0,1.0
23/12/2024,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,6.0,0.0,6.0,6.0
24/01/2025,75,Đồng Nai,26026,Phường Tân Mai,0.0,0.0,2.0,0.0,2.0,2.0
24/01/2025,75,Đồng Nai,26080,Phường Xuân An,0.0,0.0,2.0,0.0,2.0,2.0
24/01/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,7.0,0.0,7.0,7.0
24/01/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,0.0,0.0,567.0,0.0,567.0,567.0
24/01/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,1.0,6.0,1.0,1.0
24/02/2025,75,Đồng Nai,25993,Phường Trảng Dài,0.0,0.0,33.0,0.0,33.0,33.0
24/02/2025,75,Đồng Nai,26026,Phường Tân Mai,0.0,0.0,22.0,0.0,22.0,22.0
24/02/2025,75,Đồng Nai,26080,Phường Xuân An,0.0,0.0,1.0,0.0,1.0,1.0
24/02/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,150.0,0.0,150.0,150.0
24/02/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,0.0,0.0,529.0,0.0,529.0,529.0
24/02/2025,75,Đồng Nai,26452,Xã Suối Cát,39.0,0.0,773.0,29.0,773.0,773.0
24/03/2025,75,Đồng Nai,25996,Phường Tân Phong,0.0,0.0,11.0,0.0,11.0,11.0
24/03/2025,75,Đồng Nai,26008,Phường Tân Hiệp,0.0,0.0,1.0,0.0,1.0,1.0
24/03/2025,75,Đồng Nai,26026,Phường Tân Mai,144.0,0.0,931.0,0.0,931.0,931.0
24/03/2025,75,Đồng Nai,26080,Phường Xuân An,0.0,0.0,1.0,0.0,1.0,1.0
24/03/2025,75,Đồng Nai,26095,Phường Suối Tre,2.0,0.0,24.0,0.0,24.0,24.0
24/03/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,0.0,0.0,8.0,0.0,8.0,8.0
24/03/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,11.0,0.0,11.0,11.0
24/03/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,383.0,0.0,383.0,383.0
24/03/2025,75,Đồng Nai,26272,Xã Hố Nai 3,0.0,0.0,6.0,0.0,6.0,6.0
24/03/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,0.0,0.0,5.0,0.0,5.0,5.0
24/03/2025,75,Đồng Nai,26377,Phường Phước Tân,0.0,0.0,2.0,0.0,2.0,2.0
24/03/2025,75,Đồng Nai,26452,Xã Suối Cát,38.0,0.0,775.0,58.0,775.0,775.0
24/03/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,0.0,0.0,2.0,0.0,0.0,2.0
24/04/2025,75,Đồng Nai,25993,Phường Trảng Dài,0.0,0.0,265.0,47.0,265.0,265.0
24/04/2025,75,Đồng Nai,25996,Phường Tân Phong,0.0,0.0,52.0,0.0,52.0,52.0
24/04/2025,75,Đồng Nai,25999,Phường Tân Biên,0.0,0.0,11.0,0.0,11.0,11.0
24/04/2025,75,Đồng Nai,26017,Phường Tam Hiệp,0.0,0.0,1.0,0.0,1.0,1.0
24/04/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,15.0,0.0,15.0,15.0
24/04/2025,75,Đồng Nai,26068,Phường Hóa An,0.0,0.0,6.0,0.0,5.0,6.0
24/04/2025,75,Đồng Nai,26095,Phường Suối Tre,5.0,0.0,2031.0,0.0,2031.0,2031.0
24/04/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,0.0,0.0,3.0,0.0,3.0,3.0
24/04/2025,75,Đồng Nai,26188,Xã Thạnh Phú,0.0,0.0,2.0,0.0,2.0,2.0
24/04/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,486.0,0.0,486.0,486.0
24/04/2025,75,Đồng Nai,26272,Xã Hố Nai 3,6.0,0.0,429.0,0.0,429.0,429.0
24/04/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,0.0,0.0,533.0,0.0,533.0,533.0
24/04/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,0.0,0.0,4.0,0.0,4.0,4.0
24/04/2025,75,Đồng Nai,26362,Xã Sông Ray,0.0,0.0,12.0,0.0,12.0,12.0
24/04/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,0.0,0.0,423.0,0.0,423.0,423.0
24/04/2025,75,Đồng Nai,26377,Phường Phước Tân,0.0,0.0,27.0,0.0,27.0,27.0
24/04/2025,75,Đồng Nai,26452,Xã Suối Cát,9.0,0.0,649.0,100.0,649.0,649.0
24/04/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,0.0,0.0,1.0,0.0,0.0,1.0
24/05/2025,75,Đồng Nai,25996,Phường Tân Phong,0.0,0.0,10.0,0.0,10.0,10.0
24/05/2025,75,Đồng Nai,25999,Phường Tân Biên,0.0,0.0,6.0,0.0,6.0,6.0
24/05/2025,75,Đồng Nai,26017,Phường Tam Hiệp,0.0,0.0,86.0,0.0,86.0,86.0
24/05/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,25.0,11.0,25.0,25.0
24/05/2025,75,Đồng Nai,26050,Phường An Bình,0.0,0.0,34.0,0.0,34.0,34.0
24/05/2025,75,Đồng Nai,26068,Phường Hóa An,0.0,0.0,187.0,0.0,168.0,187.0
24/05/2025,75,Đồng Nai,26095,Phường Suối Tre,0.0,0.0,46.0,0.0,46.0,46.0
24/05/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,0.0,0.0,96.0,0.0,96.0,96.0
24/05/2025,75,Đồng Nai,26188,Xã Thạnh Phú,0.0,0.0,55.0,0.0,55.0,55.0
24/05/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,41.0,0.0,41.0,41.0
24/05/2025,75,Đồng Nai,26272,Xã Hố Nai 3,2.0,0.0,591.0,0.0,591.0,591.0
24/05/2025,75,Đồng Nai,26296,Xã An Viễn,0.0,0.0,6.0,0.0,6.0,6.0
24/05/2025,75,Đồng Nai,26311,Xã Quang Trung,0.0,0.0,7.0,0.0,7.0,7.0
24/05/2025,75,Đồng Nai,26317,Xã Hưng Lộc,0.0,0.0,7.0,0.0,7.0,7.0
24/05/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,0.0,0.0,156.0,0.0,156.0,156.0
24/05/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,0.0,0.0,102.0,0.0,102.0,102.0
24/05/2025,75,Đồng Nai,26374,Phường Tam Phước,0.0,0.0,109.0,0.0,109.0,109.0
24/05/2025,75,Đồng Nai,26416,Xã Phước Bình,0.0,0.0,1.0,0.0,1.0,1.0
24/05/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,44.0,1.0,44.0,44.0
24/05/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,0.0,0.0,342.0,0.0,342.0,342.0
24/05/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,2.0,0.0,92.0,0.0,92.0,92.0
24/06/2024,75,Đồng Nai,26035,Phường Tam Hòa,0.0,0.0,1.0,0.0,1.0,1.0
24/06/2024,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,1.0,0.0,1.0,1.0
24/06/2025,75,Đồng Nai,25993,Phường Trảng Dài,0.0,0.0,1.0,0.0,1.0,0.0
24/06/2025,75,Đồng Nai,25996,Phường Tân Phong,12.0,0.0,317.0,0.0,317.0,0.0
24/06/2025,75,Đồng Nai,26002,Phường Hố Nai,7.0,0.0,28.0,0.0,27.0,0.0
24/06/2025,75,Đồng Nai,26017,Phường Tam Hiệp,0.0,0.0,74.0,0.0,73.0,0.0
24/06/2025,75,Đồng Nai,26020,Phường Long Bình,0.0,0.0,28.0,0.0,28.0,0.0
24/06/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,505.0,3.0,505.0,0.0
24/06/2025,75,Đồng Nai,26050,Phường An Bình,0.0,0.0,105.0,0.0,105.0,0.0
24/06/2025,75,Đồng Nai,26056,Phường Long Bình Tân,2.0,0.0,805.0,0.0,805.0,0.0
24/06/2025,75,Đồng Nai,26068,Phường Hóa An,0.0,0.0,313.0,0.0,295.0,0.0
24/06/2025,75,Đồng Nai,26095,Phường Suối Tre,1.0,0.0,428.0,0.0,428.0,0.0
24/06/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,0.0,0.0,10.0,0.0,10.0,0.0
24/06/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,1391.0,0.0,1391.0,0.0
24/06/2025,75,Đồng Nai,26272,Xã Hố Nai 3,16.0,0.0,594.0,0.0,594.0,0.0
24/06/2025,75,Đồng Nai,26296,Xã An Viễn,2.0,0.0,171.0,0.0,171.0,0.0
24/06/2025,75,Đồng Nai,26299,Xã Gia Tân 1,1.0,0.0,63.0,0.0,63.0,0.0
24/06/2025,75,Đồng Nai,26311,Xã Quang Trung,6.0,0.0,267.0,0.0,267.0,0.0
24/06/2025,75,Đồng Nai,26317,Xã Hưng Lộc,2.0,0.0,132.0,0.0,132.0,0.0
24/06/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,0.0,0.0,604.0,0.0,604.0,0.0
24/06/2025,75,Đồng Nai,26362,Xã Sông Ray,2.0,0.0,120.0,0.0,120.0,0.0
24/06/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,4.0,0.0,584.0,0.0,584.0,0.0
24/06/2025,75,Đồng Nai,26374,Phường Tam Phước,0.0,0.0,29.0,0.0,29.0,0.0
24/06/2025,75,Đồng Nai,26377,Phường Phước Tân,0.0,0.0,31.0,0.0,31.0,0.0
24/06/2025,75,Đồng Nai,26416,Xã Phước Bình,0.0,0.0,169.0,0.0,169.0,0.0
24/06/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0,3.0,0.0,0.0
24/06/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,0.0,0.0,370.0,0.0,370.0,0.0
24/06/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,0.0,0.0,70.0,0.0,70.0,0.0
24/07/2025,75,Đồng Nai,25993,Phường Trảng Dài,0.0,0.0,131.0,2.0,131.0,0.0
24/07/2025,75,Đồng Nai,25996,Phường Tân Phong,0.0,0.0,161.0,0.0,161.0,0.0
24/07/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,23.0,0.0,23.0,0.0
24/07/2025,75,Đồng Nai,26050,Phường An Bình,0.0,0.0,48.0,0.0,48.0,0.0
24/07/2025,75,Đồng Nai,26056,Phường Long Bình Tân,0.0,0.0,892.0,0.0,892.0,0.0
24/07/2025,75,Đồng Nai,26068,Phường Hóa An,0.0,0.0,143.0,0.0,143.0,0.0
24/07/2025,75,Đồng Nai,26095,Phường Suối Tre,0.0,0.0,1157.0,0.0,1157.0,0.0
24/07/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,0.0,0.0,400.0,0.0,400.0,0.0
24/07/2025,75,Đồng Nai,26188,Xã Thạnh Phú,0.0,0.0,7.0,0.0,7.0,0.0
24/07/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,181.0,0.0,181.0,0.0
24/07/2025,75,Đồng Nai,26272,Xã Hố Nai 3,0.0,0.0,405.0,0.0,405.0,0.0
24/07/2025,75,Đồng Nai,26296,Xã An Viễn,0.0,0.0,151.0,0.0,151.0,0.0
24/07/2025,75,Đồng Nai,26317,Xã Hưng Lộc,0.0,0.0,84.0,0.0,84.0,0.0
24/07/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,0.0,0.0,30.0,0.0,30.0,0.0
24/07/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,0.0,0.0,4.0,0.0,4.0,0.0
24/07/2025,75,Đồng Nai,26362,Xã Sông Ray,0.0,0.0,135.0,0.0,135.0,0.0
24/07/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,0.0,0.0,476.0,0.0,476.0,0.0
24/07/2025,75,Đồng Nai,26374,Phường Tam Phước,0.0,0.0,75.0,0.0,75.0,0.0
24/07/2025,75,Đồng Nai,26377,Phường Phước Tân,0.0,0.0,24.0,0.0,24.0,0.0
24/07/2025,75,Đồng Nai,26416,Xã Phước Bình,0.0,0.0,171.0,0.0,171.0,0.0
24/07/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,27.0,0.0,27.0,0.0
24/07/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,0.0,0.0,2.0,0.0,2.0,0.0
24/07/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,0.0,0.0,14.0,0.0,14.0,0.0
24/08/2025,75,Đồng Nai,25993,Phường Trảng Dài,0.0,0.0,0.0,171.0,0.0,0.0
24/08/2025,75,Đồng Nai,25996,Phường Tân Phong,0.0,0.0,33.0,0.0,33.0,0.0
24/08/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,13.0,0.0,13.0,0.0
24/08/2025,75,Đồng Nai,26050,Phường An Bình,0.0,0.0,13.0,0.0,13.0,0.0
24/08/2025,75,Đồng Nai,26056,Phường Long Bình Tân,0.0,0.0,322.0,0.0,321.0,0.0
24/08/2025,75,Đồng Nai,26095,Phường Suối Tre,0.0,0.0,512.0,0.0,511.0,0.0
24/08/2025,75,Đồng Nai,26188,Xã Thạnh Phú,0.0,0.0,87.0,0.0,87.0,0.0
24/08/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,112.0,0.0,112.0,0.0
24/08/2025,75,Đồng Nai,26272,Xã Hố Nai 3,0.0,0.0,527.0,0.0,527.0,0.0
24/08/2025,75,Đồng Nai,26296,Xã An Viễn,0.0,0.0,58.0,0.0,58.0,0.0
24/08/2025,75,Đồng Nai,26362,Xã Sông Ray,0.0,0.0,29.0,0.0,29.0,0.0
24/08/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,0.0,0.0,230.0,0.0,230.0,0.0
24/08/2025,75,Đồng Nai,26389,Xã Long Đức,0.0,0.0,23.0,0.0,23.0,0.0
24/08/2025,75,Đồng Nai,26416,Xã Phước Bình,0.0,0.0,6.0,0.0,6.0,0.0
24/08/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0,57.0,0.0,0.0
24/08/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,0.0,0.0,337.0,0.0,337.0,0.0
24/08/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,0.0,0.0,69.0,0.0,69.0,0.0
24/09/2025,75,Đồng Nai,25993,Phường Trảng Dài,0.0,0.0,0.0,90.0,0.0,0.0
24/09/2025,75,Đồng Nai,26017,Phường Tam Hiệp,0.0,0.0,0.0,5.0,0.0,0.0
24/12/2024,75,Đồng Nai,26341,Thị Trấn Long Giao,0.0,0.0,2.0,0.0,2.0,2.0
24/12/2024,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,6.0,0.0,6.0,6.0
25/01/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,5.0,0.0,5.0,5.0
25/01/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,0.0,0.0,4.0,0.0,4.0,4.0
25/01/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0,1.0,0.0,0.0
25/02/2025,75,Đồng Nai,25993,Phường Trảng Dài,0.0,0.0,42.0,0.0,42.0,42.0
25/02/2025,75,Đồng Nai,26026,Phường Tân Mai,1.0,0.0,43.0,0.0,43.0,43.0
25/02/2025,75,Đồng Nai,26080,Phường Xuân An,0.0,0.0,2.0,0.0,2.0,2.0
25/02/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,75.0,0.0,75.0,75.0
25/02/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,0.0,0.0,491.0,0.0,491.0,491.0
25/02/2025,75,Đồng Nai,26452,Xã Suối Cát,32.0,0.0,552.0,31.0,552.0,552.0
25/03/2019,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,1.0,0.0,1.0,1.0
25/03/2025,75,Đồng Nai,25996,Phường Tân Phong,0.0,0.0,17.0,0.0,17.0,17.0
25/03/2025,75,Đồng Nai,26026,Phường Tân Mai,120.0,0.0,568.0,0.0,568.0,568.0
25/03/2025,75,Đồng Nai,26095,Phường Suối Tre,0.0,0.0,9.0,0.0,9.0,9.0
25/03/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,0.0,0.0,9.0,0.0,9.0,9.0
25/03/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,3.0,0.0,3.0,3.0
25/03/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,560.0,0.0,560.0,560.0
25/03/2025,75,Đồng Nai,26254,Xã Cây Gáo,0.0,0.0,1.0,0.0,1.0,1.0
25/03/2025,75,Đồng Nai,26272,Xã Hố Nai 3,0.0,0.0,8.0,0.0,8.0,8.0
25/03/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,0.0,0.0,5.0,0.0,5.0,5.0
25/03/2025,75,Đồng Nai,26452,Xã Suối Cát,27.0,0.0,577.0,105.0,577.0,577.0
25/04/2025,75,Đồng Nai,25993,Phường Trảng Dài,0.0,0.0,90.0,0.0,90.0,90.0
25/04/2025,75,Đồng Nai,25996,Phường Tân Phong,0.0,0.0,63.0,0.0,63.0,63.0
25/04/2025,75,Đồng Nai,25999,Phường Tân Biên,0.0,0.0,11.0,0.0,11.0,11.0
25/04/2025,75,Đồng Nai,26017,Phường Tam Hiệp,0.0,0.0,2.0,0.0,2.0,2.0
25/04/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,12.0,0.0,12.0,12.0
25/04/2025,75,Đồng Nai,26068,Phường Hóa An,0.0,0.0,3.0,0.0,3.0,3.0
25/04/2025,75,Đồng Nai,26095,Phường Suối Tre,2.0,0.0,1162.0,0.0,1162.0,1162.0
25/04/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,0.0,0.0,4.0,0.0,4.0,4.0
25/04/2025,75,Đồng Nai,26188,Xã Thạnh Phú,0.0,0.0,1.0,0.0,1.0,1.0
25/04/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,683.0,0.0,683.0,683.0
25/04/2025,75,Đồng Nai,26272,Xã Hố Nai 3,7.0,0.0,436.0,0.0,436.0,436.0
25/04/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,0.0,0.0,539.0,0.0,539.0,539.0
25/04/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,0.0,0.0,6.0,0.0,6.0,6.0
25/04/2025,75,Đồng Nai,26362,Xã Sông Ray,0.0,0.0,7.0,0.0,7.0,7.0
25/04/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,0.0,0.0,491.0,0.0,491.0,491.0
25/04/2025,75,Đồng Nai,26377,Phường Phước Tân,0.0,0.0,35.0,0.0,35.0,35.0
25/04/2025,75,Đồng Nai,26452,Xã Suối Cát,15.0,0.0,649.0,8.0,649.0,649.0
25/04/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,0.0,0.0,11.0,0.0,4.0,11.0
25/05/2025,75,Đồng Nai,25993,Phường Trảng Dài,0.0,0.0,0.0,73.0,0.0,0.0
25/05/2025,75,Đồng Nai,25996,Phường Tân Phong,0.0,0.0,30.0,0.0,30.0,30.0
25/05/2025,75,Đồng Nai,25999,Phường Tân Biên,0.0,0.0,7.0,0.0,7.0,7.0
25/05/2025,75,Đồng Nai,26017,Phường Tam Hiệp,0.0,0.0,9.0,0.0,9.0,9.0
25/05/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,157.0,0.0,157.0,157.0
25/05/2025,75,Đồng Nai,26056,Phường Long Bình Tân,0.0,0.0,3.0,0.0,3.0,3.0
25/05/2025,75,Đồng Nai,26068,Phường Hóa An,0.0,0.0,111.0,0.0,108.0,111.0
25/05/2025,75,Đồng Nai,26095,Phường Suối Tre,0.0,0.0,349.0,0.0,349.0,349.0
25/05/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,0.0,0.0,90.0,0.0,90.0,90.0
25/05/2025,75,Đồng Nai,26188,Xã Thạnh Phú,0.0,0.0,22.0,0.0,22.0,22.0
25/05/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,48.0,0.0,48.0,48.0
25/05/2025,75,Đồng Nai,26272,Xã Hố Nai 3,7.0,0.0,623.0,0.0,623.0,623.0
25/05/2025,75,Đồng Nai,26296,Xã An Viễn,0.0,0.0,50.0,0.0,50.0,50.0
25/05/2025,75,Đồng Nai,26299,Xã Gia Tân 1,0.0,0.0,22.0,0.0,22.0,22.0
25/05/2025,75,Đồng Nai,26311,Xã Quang Trung,1.0,0.0,85.0,0.0,85.0,85.0
25/05/2025,75,Đồng Nai,26317,Xã Hưng Lộc,0.0,0.0,2.0,0.0,2.0,2.0
25/05/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,0.0,0.0,58.0,0.0,58.0,58.0
25/05/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,0.0,0.0,100.0,0.0,100.0,100.0
25/05/2025,75,Đồng Nai,26374,Phường Tam Phước,0.0,0.0,77.0,0.0,77.0,77.0
25/05/2025,75,Đồng Nai,26377,Phường Phước Tân,0.0,0.0,2.0,0.0,2.0,2.0
25/05/2025,75,Đồng Nai,26416,Xã Phước Bình,0.0,0.0,3.0,0.0,3.0,3.0
25/05/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,37.0,94.0,37.0,37.0
25/05/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,0.0,0.0,271.0,0.0,271.0,271.0
25/05/2025,75,Đồng Nai,26485,Xã Phú Hội,0.0,0.0,1.0,0.0,1.0,1.0
25/05/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,0.0,0.0,73.0,0.0,73.0,73.0
25/06/2024,75,Đồng Nai,26035,Phường Tam Hòa,0.0,0.0,3.0,0.0,3.0,3.0
25/06/2025,75,Đồng Nai,25996,Phường Tân Phong,0.0,0.0,41.0,0.0,41.0,0.0
25/06/2025,75,Đồng Nai,26002,Phường Hố Nai,4.0,0.0,63.0,0.0,63.0,0.0
25/06/2025,75,Đồng Nai,26017,Phường Tam Hiệp,0.0,0.0,75.0,0.0,75.0,0.0
25/06/2025,75,Đồng Nai,26020,Phường Long Bình,0.0,0.0,22.0,0.0,22.0,0.0
25/06/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,503.0,2.0,503.0,0.0
25/06/2025,75,Đồng Nai,26050,Phường An Bình,0.0,0.0,79.0,0.0,79.0,0.0
25/06/2025,75,Đồng Nai,26056,Phường Long Bình Tân,2.0,0.0,692.0,0.0,692.0,0.0
25/06/2025,75,Đồng Nai,26068,Phường Hóa An,0.0,0.0,275.0,0.0,258.0,0.0
25/06/2025,75,Đồng Nai,26095,Phường Suối Tre,1.0,0.0,983.0,0.0,983.0,0.0
25/06/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,0.0,0.0,21.0,0.0,21.0,0.0
25/06/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,970.0,0.0,970.0,0.0
25/06/2025,75,Đồng Nai,26272,Xã Hố Nai 3,8.0,0.0,487.0,0.0,487.0,0.0
25/06/2025,75,Đồng Nai,26296,Xã An Viễn,2.0,0.0,162.0,0.0,162.0,0.0
25/06/2025,75,Đồng Nai,26299,Xã Gia Tân 1,3.0,0.0,53.0,0.0,53.0,0.0
25/06/2025,75,Đồng Nai,26311,Xã Quang Trung,4.0,0.0,130.0,0.0,130.0,0.0
25/06/2025,75,Đồng Nai,26317,Xã Hưng Lộc,0.0,0.0,79.0,0.0,79.0,0.0
25/06/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,0.0,0.0,428.0,0.0,428.0,0.0
25/06/2025,75,Đồng Nai,26362,Xã Sông Ray,2.0,0.0,99.0,0.0,99.0,0.0
25/06/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,1.0,0.0,394.0,0.0,394.0,0.0
25/06/2025,75,Đồng Nai,26374,Phường Tam Phước,0.0,0.0,90.0,0.0,90.0,0.0
