Ngày,Mã tỉnh,Tên tỉnh,Mã phường,Tên phường,Lượt khám chữa bệnh
19/06/2025,75,Đồng Nai,26002,Phường Hố Nai,135
19/06/2025,75,Đồng Nai,26017,Phường Tam Hiệp,415
19/06/2025,75,Đồng Nai,26020,Phường Long Bình,33
19/06/2025,75,Đồng Nai,26029,Phường Thống Nhất,581
19/06/2025,75,Đồng Nai,26050,Phường An Bình,127
19/06/2025,75,Đồng Nai,26056,Phường Long Bình Tân,917
19/06/2025,75,Đồng Nai,26068,Phường Hóa An,211
19/06/2025,75,Đồng Nai,26095,Phường Suối Tre,2618
19/06/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,536
19/06/2025,75,Đồng Nai,26272,Xã Hố Nai 3,1106
19/06/2025,75,Đồng Nai,26296,Xã An Viễn,203
19/06/2025,75,Đồng Nai,26299,Xã Gia Tân 1,35
19/06/2025,75,Đồng Nai,26311,Xã Quang Trung,134
19/06/2025,75,Đồng Nai,26317,Xã Hưng Lộc,4
19/06/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,475
19/06/2025,75,Đồng Nai,26362,Xã Sông Ray,86
19/06/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,736
19/06/2025,75,Đồng Nai,26374,Phường Tam Phước,192
19/06/2025,75,Đồng Nai,26377,Phường Phước Tân,24
19/06/2025,75,Đồng Nai,26416,Xã Phước Bình,84
19/06/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,1095
19/06/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,76
19/07/2025,75,Đồng Nai,25996,Phường Tân Phong,9
19/07/2025,75,Đồng Nai,26029,Phường Thống Nhất,2
19/07/2025,75,Đồng Nai,26056,Phường Long Bình Tân,108
19/07/2025,75,Đồng Nai,26068,Phường Hóa An,189
19/07/2025,75,Đồng Nai,26095,Phường Suối Tre,99
19/07/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,95
19/07/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,29
19/07/2025,75,Đồng Nai,26272,Xã Hố Nai 3,582
19/07/2025,75,Đồng Nai,26296,Xã An Viễn,20
19/07/2025,75,Đồng Nai,26317,Xã Hưng Lộc,4
19/07/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,16
19/07/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,29
19/07/2025,75,Đồng Nai,26374,Phường Tam Phước,1
19/07/2025,75,Đồng Nai,26416,Xã Phước Bình,1
19/07/2025,75,Đồng Nai,26452,Xã Suối Cát,2
19/07/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,352
19/07/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,96
19/08/2025,75,Đồng Nai,25993,Phường Trảng Dài,219
19/08/2025,75,Đồng Nai,25996,Phường Tân Phong,319
19/08/2025,75,Đồng Nai,26017,Phường Tam Hiệp,9
19/08/2025,75,Đồng Nai,26029,Phường Thống Nhất,510
19/08/2025,75,Đồng Nai,26056,Phường Long Bình Tân,923
19/08/2025,75,Đồng Nai,26068,Phường Hóa An,144
19/08/2025,75,Đồng Nai,26095,Phường Suối Tre,1474
19/08/2025,75,Đồng Nai,26188,Xã Thạnh Phú,139
19/08/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,636
19/08/2025,75,Đồng Nai,26272,Xã Hố Nai 3,628
19/08/2025,75,Đồng Nai,26296,Xã An Viễn,71
19/08/2025,75,Đồng Nai,26311,Xã Quang Trung,153
19/08/2025,75,Đồng Nai,26317,Xã Hưng Lộc,86
19/08/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,1
19/08/2025,75,Đồng Nai,26362,Xã Sông Ray,106
19/08/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,609
19/08/2025,75,Đồng Nai,26389,Xã Long Đức,38
19/08/2025,75,Đồng Nai,26416,Xã Phước Bình,92
19/08/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,246
19/08/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,109
19/11/2024,75,Đồng Nai,26248,Thị Trấn Trảng Bom,1
19/12/2024,75,Đồng Nai,26452,Xã Suối Cát,1
20/01/2025,75,Đồng Nai,26080,Phường Xuân An,2
20/01/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,2
20/01/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,780
20/02/2025,75,Đồng Nai,25993,Phường Trảng Dài,42
20/02/2025,75,Đồng Nai,25996,Phường Tân Phong,2
20/02/2025,75,Đồng Nai,26026,Phường Tân Mai,328
20/02/2025,75,Đồng Nai,26080,Phường Xuân An,1
20/02/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,37
20/02/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,506
20/02/2025,75,Đồng Nai,26452,Xã Suối Cát,718
20/03/2025,75,Đồng Nai,25996,Phường Tân Phong,8
20/03/2025,75,Đồng Nai,26026,Phường Tân Mai,117
20/03/2025,75,Đồng Nai,26080,Phường Xuân An,2
20/03/2025,75,Đồng Nai,26095,Phường Suối Tre,8
20/03/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,457
20/03/2025,75,Đồng Nai,26254,Xã Cây Gáo,42
20/03/2025,75,Đồng Nai,26272,Xã Hố Nai 3,1
20/03/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,1
20/03/2025,75,Đồng Nai,26377,Phường Phước Tân,1
20/03/2025,75,Đồng Nai,26452,Xã Suối Cát,689
20/04/2025,75,Đồng Nai,25999,Phường Tân Biên,5
20/04/2025,75,Đồng Nai,26029,Phường Thống Nhất,1
20/04/2025,75,Đồng Nai,26068,Phường Hóa An,1
20/04/2025,75,Đồng Nai,26095,Phường Suối Tre,1298
20/04/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,81
20/04/2025,75,Đồng Nai,26272,Xã Hố Nai 3,308
20/04/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,38
20/04/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,94
20/04/2025,75,Đồng Nai,26377,Phường Phước Tân,3
20/04/2025,75,Đồng Nai,26440,Xã Xuân Trường,39
20/04/2025,75,Đồng Nai,26452,Xã Suối Cát,68
20/04/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,1
20/04/2025,75,Đồng Nai,26485,Xã Phú Hội,5
20/05/2025,75,Đồng Nai,25996,Phường Tân Phong,106
20/05/2025,75,Đồng Nai,25999,Phường Tân Biên,10
20/05/2025,75,Đồng Nai,26017,Phường Tam Hiệp,119
20/05/2025,75,Đồng Nai,26029,Phường Thống Nhất,209
20/05/2025,75,Đồng Nai,26068,Phường Hóa An,159
20/05/2025,75,Đồng Nai,26095,Phường Suối Tre,911
20/05/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,388
20/05/2025,75,Đồng Nai,26188,Xã Thạnh Phú,28
20/05/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,582
20/05/2025,75,Đồng Nai,26272,Xã Hố Nai 3,594
20/05/2025,75,Đồng Nai,26296,Xã An Viễn,24
20/05/2025,75,Đồng Nai,26299,Xã Gia Tân 1,21
20/05/2025,75,Đồng Nai,26317,Xã Hưng Lộc,78
20/05/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,555
20/05/2025,75,Đồng Nai,26362,Xã Sông Ray,94
20/05/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,439
20/05/2025,75,Đồng Nai,26374,Phường Tam Phước,1
20/05/2025,75,Đồng Nai,26377,Phường Phước Tân,30
20/05/2025,75,Đồng Nai,26416,Xã Phước Bình,74
20/05/2025,75,Đồng Nai,26452,Xã Suối Cát,613
20/05/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,694
20/05/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,73
20/06/2022,75,Đồng Nai,26248,Thị Trấn Trảng Bom,1
20/06/2025,75,Đồng Nai,25996,Phường Tân Phong,458
20/06/2025,75,Đồng Nai,26002,Phường Hố Nai,130
20/06/2025,75,Đồng Nai,26017,Phường Tam Hiệp,386
20/06/2025,75,Đồng Nai,26020,Phường Long Bình,23
20/06/2025,75,Đồng Nai,26029,Phường Thống Nhất,441
20/06/2025,75,Đồng Nai,26035,Phường Tam Hòa,1
20/06/2025,75,Đồng Nai,26050,Phường An Bình,109
20/06/2025,75,Đồng Nai,26056,Phường Long Bình Tân,846
20/06/2025,75,Đồng Nai,26068,Phường Hóa An,196
20/06/2025,75,Đồng Nai,26095,Phường Suối Tre,1741
20/06/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,1
20/06/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,1689
20/06/2025,75,Đồng Nai,26272,Xã Hố Nai 3,544
20/06/2025,75,Đồng Nai,26296,Xã An Viễn,93
20/06/2025,75,Đồng Nai,26299,Xã Gia Tân 1,67
20/06/2025,75,Đồng Nai,26311,Xã Quang Trung,186
20/06/2025,75,Đồng Nai,26317,Xã Hưng Lộc,2
20/06/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,516
20/06/2025,75,Đồng Nai,26362,Xã Sông Ray,97
20/06/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,896
20/06/2025,75,Đồng Nai,26374,Phường Tam Phước,157
20/06/2025,75,Đồng Nai,26377,Phường Phước Tân,39
20/06/2025,75,Đồng Nai,26416,Xã Phước Bình,88
20/06/2025,75,Đồng Nai,26452,Xã Suối Cát,1
20/06/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,978
20/06/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,64
20/07/2025,75,Đồng Nai,25996,Phường Tân Phong,11
20/07/2025,75,Đồng Nai,26029,Phường Thống Nhất,4
20/07/2025,75,Đồng Nai,26056,Phường Long Bình Tân,220
20/07/2025,75,Đồng Nai,26095,Phường Suối Tre,92
20/07/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,123
20/07/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,21
20/07/2025,75,Đồng Nai,26272,Xã Hố Nai 3,167
20/07/2025,75,Đồng Nai,26296,Xã An Viễn,6
20/07/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,17
20/07/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,36
20/07/2025,75,Đồng Nai,26374,Phường Tam Phước,19
20/07/2025,75,Đồng Nai,26416,Xã Phước Bình,4
20/07/2025,75,Đồng Nai,26452,Xã Suối Cát,3
20/07/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,295
20/07/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,86
20/08/2024,75,Đồng Nai,26248,Thị Trấn Trảng Bom,1
20/08/2025,75,Đồng Nai,25993,Phường Trảng Dài,401
20/08/2025,75,Đồng Nai,25996,Phường Tân Phong,300
20/08/2025,75,Đồng Nai,26017,Phường Tam Hiệp,4
20/08/2025,75,Đồng Nai,26029,Phường Thống Nhất,68
20/08/2025,75,Đồng Nai,26056,Phường Long Bình Tân,763
20/08/2025,75,Đồng Nai,26068,Phường Hóa An,133
20/08/2025,75,Đồng Nai,26095,Phường Suối Tre,1174
20/08/2025,75,Đồng Nai,26188,Xã Thạnh Phú,91
20/08/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,582
20/08/2025,75,Đồng Nai,26272,Xã Hố Nai 3,563
20/08/2025,75,Đồng Nai,26311,Xã Quang Trung,174
20/08/2025,75,Đồng Nai,26362,Xã Sông Ray,106
20/08/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,519
20/08/2025,75,Đồng Nai,26389,Xã Long Đức,39
20/08/2025,75,Đồng Nai,26416,Xã Phước Bình,83
20/08/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,355
20/08/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,80
20/12/2024,75,Đồng Nai,26452,Xã Suối Cát,1
21/01/2025,75,Đồng Nai,25993,Phường Trảng Dài,3
21/01/2025,75,Đồng Nai,26026,Phường Tân Mai,1
21/01/2025,75,Đồng Nai,26080,Phường Xuân An,3
21/01/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,10
21/01/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,626
21/02/2025,75,Đồng Nai,25993,Phường Trảng Dài,2
21/02/2025,75,Đồng Nai,26026,Phường Tân Mai,12
21/02/2025,75,Đồng Nai,26080,Phường Xuân An,2
21/02/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,52
21/02/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,568
21/02/2025,75,Đồng Nai,26377,Phường Phước Tân,1
21/02/2025,75,Đồng Nai,26452,Xã Suối Cát,719
21/03/2025,75,Đồng Nai,25996,Phường Tân Phong,6
21/03/2025,75,Đồng Nai,26026,Phường Tân Mai,707
21/03/2025,75,Đồng Nai,26080,Phường Xuân An,2
21/03/2025,75,Đồng Nai,26095,Phường Suối Tre,12
21/03/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,1
21/03/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,1
21/03/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,23
21/03/2025,75,Đồng Nai,26254,Xã Cây Gáo,1
21/03/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,3
21/03/2025,75,Đồng Nai,26452,Xã Suối Cát,773
21/04/2025,75,Đồng Nai,25993,Phường Trảng Dài,56
21/04/2025,75,Đồng Nai,25996,Phường Tân Phong,68
21/04/2025,75,Đồng Nai,25999,Phường Tân Biên,12
21/04/2025,75,Đồng Nai,26029,Phường Thống Nhất,1
21/04/2025,75,Đồng Nai,26068,Phường Hóa An,1
21/04/2025,75,Đồng Nai,26095,Phường Suối Tre,3672
21/04/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,451
21/04/2025,75,Đồng Nai,26272,Xã Hố Nai 3,642
21/04/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,615
21/04/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,8
21/04/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,496
21/04/2025,75,Đồng Nai,26377,Phường Phước Tân,47
21/04/2025,75,Đồng Nai,26440,Xã Xuân Trường,88
21/04/2025,75,Đồng Nai,26452,Xã Suối Cát,733
21/04/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,7
21/04/2025,75,Đồng Nai,26485,Xã Phú Hội,83
21/05/2025,75,Đồng Nai,25996,Phường Tân Phong,133
21/05/2025,75,Đồng Nai,25999,Phường Tân Biên,12
21/05/2025,75,Đồng Nai,26017,Phường Tam Hiệp,102
21/05/2025,75,Đồng Nai,26029,Phường Thống Nhất,551
21/05/2025,75,Đồng Nai,26068,Phường Hóa An,167
21/05/2025,75,Đồng Nai,26095,Phường Suối Tre,363
21/05/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,382
21/05/2025,75,Đồng Nai,26188,Xã Thạnh Phú,53
21/05/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,340
21/05/2025,75,Đồng Nai,26272,Xã Hố Nai 3,609
21/05/2025,75,Đồng Nai,26296,Xã An Viễn,30
21/05/2025,75,Đồng Nai,26299,Xã Gia Tân 1,26
21/05/2025,75,Đồng Nai,26311,Xã Quang Trung,10
21/05/2025,75,Đồng Nai,26317,Xã Hưng Lộc,72
21/05/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,557
21/05/2025,75,Đồng Nai,26362,Xã Sông Ray,87
21/05/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,373
21/05/2025,75,Đồng Nai,26374,Phường Tam Phước,4
21/05/2025,75,Đồng Nai,26377,Phường Phước Tân,40
21/05/2025,75,Đồng Nai,26416,Xã Phước Bình,68
21/05/2025,75,Đồng Nai,26452,Xã Suối Cát,550
21/05/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,301
21/05/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,54
21/06/2024,75,Đồng Nai,26035,Phường Tam Hòa,1
21/06/2024,75,Đồng Nai,26206,Thị Trấn Định Quán,1
21/06/2025,75,Đồng Nai,25996,Phường Tân Phong,1184
21/06/2025,75,Đồng Nai,26002,Phường Hố Nai,125
21/06/2025,75,Đồng Nai,26017,Phường Tam Hiệp,375
21/06/2025,75,Đồng Nai,26020,Phường Long Bình,17
21/06/2025,75,Đồng Nai,26029,Phường Thống Nhất,12
21/06/2025,75,Đồng Nai,26050,Phường An Bình,50
21/06/2025,75,Đồng Nai,26056,Phường Long Bình Tân,863
21/06/2025,75,Đồng Nai,26068,Phường Hóa An,198
21/06/2025,75,Đồng Nai,26095,Phường Suối Tre,174
21/06/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,2
21/06/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,299
21/06/2025,75,Đồng Nai,26272,Xã Hố Nai 3,170
21/06/2025,75,Đồng Nai,26296,Xã An Viễn,269
21/06/2025,75,Đồng Nai,26299,Xã Gia Tân 1,50
21/06/2025,75,Đồng Nai,26311,Xã Quang Trung,535
21/06/2025,75,Đồng Nai,26317,Xã Hưng Lộc,39
21/06/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,186
21/06/2025,75,Đồng Nai,26362,Xã Sông Ray,111
21/06/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,244
21/06/2025,75,Đồng Nai,26374,Phường Tam Phước,664
21/06/2025,75,Đồng Nai,26377,Phường Phước Tân,1
21/06/2025,75,Đồng Nai,26416,Xã Phước Bình,498
21/06/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,1042
21/06/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,70
21/07/2025,75,Đồng Nai,25993,Phường Trảng Dài,3
21/07/2025,75,Đồng Nai,25996,Phường Tân Phong,289
21/07/2025,75,Đồng Nai,26029,Phường Thống Nhất,2
21/07/2025,75,Đồng Nai,26056,Phường Long Bình Tân,1128
21/07/2025,75,Đồng Nai,26068,Phường Hóa An,390
21/07/2025,75,Đồng Nai,26095,Phường Suối Tre,184
21/07/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,470
21/07/2025,75,Đồng Nai,26188,Xã Thạnh Phú,13
21/07/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,57
21/07/2025,75,Đồng Nai,26272,Xã Hố Nai 3,209
21/07/2025,75,Đồng Nai,26296,Xã An Viễn,134
21/07/2025,75,Đồng Nai,26317,Xã Hưng Lộc,5
21/07/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,25
21/07/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,6
21/07/2025,75,Đồng Nai,26362,Xã Sông Ray,55
21/07/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,460
21/07/2025,75,Đồng Nai,26374,Phường Tam Phước,143
21/07/2025,75,Đồng Nai,26377,Phường Phước Tân,42
21/07/2025,75,Đồng Nai,26416,Xã Phước Bình,13
21/07/2025,75,Đồng Nai,26452,Xã Suối Cát,17
21/07/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,2
21/07/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,134
21/08/2025,75,Đồng Nai,25993,Phường Trảng Dài,176
21/08/2025,75,Đồng Nai,25996,Phường Tân Phong,317
21/08/2025,75,Đồng Nai,26017,Phường Tam Hiệp,5
21/08/2025,75,Đồng Nai,26029,Phường Thống Nhất,414
21/08/2025,75,Đồng Nai,26050,Phường An Bình,57
21/08/2025,75,Đồng Nai,26056,Phường Long Bình Tân,831
21/08/2025,75,Đồng Nai,26068,Phường Hóa An,137
21/08/2025,75,Đồng Nai,26095,Phường Suối Tre,402
21/08/2025,75,Đồng Nai,26188,Xã Thạnh Phú,157
21/08/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,557
21/08/2025,75,Đồng Nai,26272,Xã Hố Nai 3,659
21/08/2025,75,Đồng Nai,26296,Xã An Viễn,94
21/08/2025,75,Đồng Nai,26311,Xã Quang Trung,191
21/08/2025,75,Đồng Nai,26317,Xã Hưng Lộc,1
21/08/2025,75,Đồng Nai,26362,Xã Sông Ray,120
21/08/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,475
21/08/2025,75,Đồng Nai,26389,Xã Long Đức,70
21/08/2025,75,Đồng Nai,26416,Xã Phước Bình,98
21/08/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,11
21/08/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,93
21/10/2024,75,Đồng Nai,26248,Thị Trấn Trảng Bom,1
21/10/2024,75,Đồng Nai,26341,Thị Trấn Long Giao,1
21/11/2024,75,Đồng Nai,26248,Thị Trấn Trảng Bom,1
22/01/2025,75,Đồng Nai,25993,Phường Trảng Dài,3
22/01/2025,75,Đồng Nai,26029,Phường Thống Nhất,8
22/01/2025,75,Đồng Nai,26080,Phường Xuân An,3
22/01/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,3
22/01/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,558
22/02/2025,75,Đồng Nai,26026,Phường Tân Mai,4
22/02/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,20
22/02/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,10
22/02/2025,75,Đồng Nai,26452,Xã Suối Cát,70
22/03/2025,75,Đồng Nai,26026,Phường Tân Mai,10
22/03/2025,75,Đồng Nai,26095,Phường Suối Tre,2
22/03/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,3
22/03/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,1
22/03/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,20
22/03/2025,75,Đồng Nai,26272,Xã Hố Nai 3,5
22/03/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,1
22/03/2025,75,Đồng Nai,26452,Xã Suối Cát,59
22/04/2025,75,Đồng Nai,25993,Phường Trảng Dài,70
22/04/2025,75,Đồng Nai,25996,Phường Tân Phong,53
22/04/2025,75,Đồng Nai,25999,Phường Tân Biên,11
22/04/2025,75,Đồng Nai,26068,Phường Hóa An,4
22/04/2025,75,Đồng Nai,26095,Phường Suối Tre,2476
22/04/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,1
22/04/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,573
22/04/2025,75,Đồng Nai,26272,Xã Hố Nai 3,470
22/04/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,548
22/04/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,3
22/04/2025,75,Đồng Nai,26362,Xã Sông Ray,12
22/04/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,448
22/04/2025,75,Đồng Nai,26377,Phường Phước Tân,32
22/04/2025,75,Đồng Nai,26440,Xã Xuân Trường,7
22/04/2025,75,Đồng Nai,26452,Xã Suối Cát,634
22/04/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,9
22/05/2025,75,Đồng Nai,25996,Phường Tân Phong,284
22/05/2025,75,Đồng Nai,25999,Phường Tân Biên,11
22/05/2025,75,Đồng Nai,26017,Phường Tam Hiệp,128
22/05/2025,75,Đồng Nai,26029,Phường Thống Nhất,449
22/05/2025,75,Đồng Nai,26068,Phường Hóa An,152
22/05/2025,75,Đồng Nai,26095,Phường Suối Tre,806
22/05/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,440
22/05/2025,75,Đồng Nai,26188,Xã Thạnh Phú,48
22/05/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,390
22/05/2025,75,Đồng Nai,26272,Xã Hố Nai 3,458
22/05/2025,75,Đồng Nai,26296,Xã An Viễn,15
22/05/2025,75,Đồng Nai,26299,Xã Gia Tân 1,25
22/05/2025,75,Đồng Nai,26311,Xã Quang Trung,135
22/05/2025,75,Đồng Nai,26317,Xã Hưng Lộc,88
22/05/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,508
22/05/2025,75,Đồng Nai,26362,Xã Sông Ray,80
22/05/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,454
22/05/2025,75,Đồng Nai,26374,Phường Tam Phước,68
22/05/2025,75,Đồng Nai,26377,Phường Phước Tân,36
22/05/2025,75,Đồng Nai,26416,Xã Phước Bình,75
22/05/2025,75,Đồng Nai,26452,Xã Suối Cát,547
22/05/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,297
22/05/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,53
22/06/2025,75,Đồng Nai,25996,Phường Tân Phong,28
22/06/2025,75,Đồng Nai,26017,Phường Tam Hiệp,111
22/06/2025,75,Đồng Nai,26029,Phường Thống Nhất,13
22/06/2025,75,Đồng Nai,26050,Phường An Bình,32
22/06/2025,75,Đồng Nai,26056,Phường Long Bình Tân,398
22/06/2025,75,Đồng Nai,26068,Phường Hóa An,94
22/06/2025,75,Đồng Nai,26095,Phường Suối Tre,505
22/06/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,1
22/06/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,221
22/06/2025,75,Đồng Nai,26272,Xã Hố Nai 3,136
22/06/2025,75,Đồng Nai,26296,Xã An Viễn,117
22/06/2025,75,Đồng Nai,26299,Xã Gia Tân 1,49
22/06/2025,75,Đồng Nai,26311,Xã Quang Trung,330
22/06/2025,75,Đồng Nai,26317,Xã Hưng Lộc,28
22/06/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,67
22/06/2025,75,Đồng Nai,26362,Xã Sông Ray,23
22/06/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,251
22/06/2025,75,Đồng Nai,26374,Phường Tam Phước,10
22/06/2025,75,Đồng Nai,26377,Phường Phước Tân,5
22/06/2025,75,Đồng Nai,26416,Xã Phước Bình,274
22/06/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,846
22/06/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,90
22/07/2025,75,Đồng Nai,25993,Phường Trảng Dài,5
22/07/2025,75,Đồng Nai,25996,Phường Tân Phong,59
22/07/2025,75,Đồng Nai,26029,Phường Thống Nhất,106
22/07/2025,75,Đồng Nai,26056,Phường Long Bình Tân,1036
22/07/2025,75,Đồng Nai,26068,Phường Hóa An,236
22/07/2025,75,Đồng Nai,26095,Phường Suối Tre,392
22/07/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,389
